marker	chr	pos	bp
JAX00283136	10	4.7220015	12912176
JAX00283139	10	4.7220016	12925136
JAX00187278	10	4.7220017	12931150
JAX00015062	10	4.7220018	12943127
JAX00015066	10	4.7220019	12980091
JAX00283150	10	4.722002	12985901
JAX00283151	10	4.7220021	13002602
JAX00283156	10	4.7220022	13028317
JAX00015068	10	4.7220023	13028458
JAX00283157	10	4.7220024	13028493
JAX00283159	10	4.7220025	13028679
JAX00015069	10	4.7220026	13029546
JAX00283160	10	4.7220027	13049129
JAX00283161	10	4.7220028	13049248
JAX00283164	10	4.7220029	13064815
JAX00283166	10	4.722003	13070499
JAX00283167	10	4.7220031	13104771
JAX00015074	10	4.7220032	13108671
JAX00283170	10	4.7220033	13118347
JAX00283172	10	4.7220034	13126537
JAX00283176	10	4.7345	13140141
JAX00283180	10	4.7633	13158999
JAX00015079	10	4.7905	13176823
JAX00015083	10	4.8564	13219944
JAX00283187	10	4.8564001	13219994
JAX00283189	10	4.8677	13227354
JAX00015084	10	4.8688	13228067
JAX00283191	10	4.8744	13231739
JAX00283194	10	4.9242	13264332
JAX00283198	10	4.9416	13275719
JAX00283202	10	4.9711	13295055
JAX00283205	10	5.0249	13330279
JAX00283206	10	5.0380	13338879
JAX00283208	10	5.0488	13345920
JAX00283209	10	5.0528	13348579
JAX00283211	10	5.0554	13350224
JAX00015092	10	5.0676	13358209
JAX00015095	10	5.0807	13366805
JAX00283215	10	5.1158	13389782
JAX00283216	10	5.1180	13391204
JAX00283218	10	5.1220	13393884
JAX00015097	10	5.1395	13405321
JAX00283220	10	5.1430	13411659
JAX00194661	10	5.1430001	13411954
JAX00015102	10	5.1430002	13458341
JAX00015104	10	5.1430003	13498557
JAX00283233	10	5.1430004	13522871
JAX00283235	10	5.1430005	13525160
JAX00283238	10	5.1430006	13527281
JAX00283239	10	5.1430007	13527463
JAX00283240	10	5.1430008	13531262
JAX00015106	10	5.1430009	13534603
JAX00283244	10	5.143001	13564849
JAX00283245	10	5.1430011	13564887
JAX00015109	10	5.1430012	13566552
JAX00283248	10	5.1430013	13582159
JAX00015113	10	5.1430014	13635686
JAX00283258	10	5.1430015	13659278
JAX00283259	10	5.1430016	13660422
JAX00283260	10	5.1430017	13660472
JAX00283261	10	5.1430018	13660820
JAX00015117	10	5.1430019	13678362
JAX00283272	10	5.143002	13707225
JAX00283275	10	5.1430021	13710634
JAX00283278	10	5.1430022	13722337
JAX00015122	10	5.1430023	13729846
JAX00283285	10	5.1430024	13753423
JAX00015124	10	5.1430025	13773073
JAX00283295	10	5.1430026	13788476
JAX00283298	10	5.1430027	13799420
JAX00283300	10	5.1430028	13819492
JAX00283302	10	5.1430029	13819771
JAX00283303	10	5.143003	13820269
JAX00283305	10	5.1430031	13823449
JAX00283306	10	5.1430032	13824417
JAX00015129	10	5.1430033	13829412
JAX00283310	10	5.1430034	13878639
JAX00283313	10	5.1430035	13879358
JAX00283319	10	5.1430036	13881825
JAX00283323	10	5.1430037	13883275
JAX00283326	10	5.1438	13884374
JAX00283329	10	5.1465	13886709
JAX00015133	10	5.1520	13891291
JAX00283336	10	5.2033	13934633
JAX00283338	10	5.2378	13963721
JAX00283340	10	5.2380	13963928
JAX00015140	10	5.2488	13973074
JAX00015141	10	5.2490	13973186
JAX00283344	10	5.3209	14033940
JAX00015144	10	5.3213	14034202
JAX00283348	10	5.3261	14038322
JAX00283350	10	5.3268	14038901
JAX00015145	10	5.3452	14054384
JAX00015146	10	5.3504	14058785
JAX00015147	10	5.3555	14063094
JAX00283359	10	5.3726	14077589
JAX00283360	10	5.3728	14077684
JAX00283361	10	5.3733	14078140
JAX00283362	10	5.3801	14083879
JAX00283365	10	5.3958	14097130
JAX00187283	10	5.4137	14112204
JAX00015151	10	5.4260	14137587
JAX00283374	10	5.4299	14149507
JAX00283375	10	5.4383	14165529
JAX00283377	10	5.4419	14172465
JAX00283381	10	5.4577	14202588
JAX00015158	10	5.4586	14204285
JAX00283387	10	5.4636	14213907
JAX00015159	10	5.4670	14220219
JAX00283396	10	5.4774	14240083
JAX00015160	10	5.4778	14240921
JAX00015161	10	5.4779	14241106
JAX00283397	10	5.4782	14241699
JAX00283400	10	5.4876	14259566
JAX00015163	10	5.4995	14282362
JAX00283407	10	5.5050	14344566
JAX00283409	10	5.5050001	14357285
JAX00283411	10	5.5050002	14365010
JAX00015171	10	5.5050003	14385852
JAX00283415	10	5.5050004	14432877
JAX00283417	10	5.5050005	14433268
JAX00283418	10	5.5050006	14436574
JAX00015175	10	5.5050007	14445285
JAX00283425	10	5.5050008	14467362
JAX00015178	10	5.5050009	14482642
JAX00283428	10	5.505001	14485529
JAX00283435	10	5.5050011	14509225
JAX00015180	10	5.5050012	14513004
JAX00015182	10	5.5050013	14536814
JAX00283441	10	5.5050014	14575018
JAX00015187	10	5.5050015	14627352
JAX00015188	10	5.5050016	14627690
JAX00283451	10	5.5050017	14641054
JAX00015192	10	5.5050018	14679343
JAX00283466	10	5.5247	14722968
JAX00283468	10	5.5255	14723505
JAX00283469	10	5.5256	14723557
JAX00015196	10	5.5276	14725028
JAX00283472	10	5.5281	14725397
JAX00015198	10	5.5320	14728129
JAX00283475	10	5.5908	14769877
JAX00283477	10	5.5910	14770046
JAX00015201	10	5.6074	14781705
JAX00015203	10	5.6640	14830741
JAX00283480	10	5.6640001	14860406
JAX00283481	10	5.6640002	14862723
JAX00283482	10	5.6640003	14862918
JAX00283483	10	5.6640004	14863162
JAX00015208	10	5.6640005	14899118
JAX00283487	10	5.6640006	14899269
JAX00283489	10	5.6640007	14899399
JAX00015210	10	5.6640008	14911753
JAX00015211	10	5.6640009	14923116
JAX00283493	10	5.664001	14949478
JAX00283495	10	5.6640011	14972648
JAX00283497	10	5.6640012	14973202
JAX00015217	10	5.6640013	15012374
JAX00283504	10	5.6640014	15013222
JAX00283505	10	5.6640015	15022133
JAX00015218	10	5.6640016	15024357
JAX00015219	10	5.6640017	15024852
JAX00283506	10	5.6640018	15025322
JAX00283508	10	5.6640019	15048760
JAX00283509	10	5.664002	15048860
JAX00015223	10	5.6640021	15082733
JAX00283518	10	5.6640022	15120593
JAX00015228	10	5.6640023	15136604
JAX00283527	10	5.6640024	15216142
JAX00283530	10	5.6640025	15238346
JAX00283534	10	5.6640026	15248441
JAX00283535	10	5.6640027	15252182
JAX00283536	10	5.6640028	15256259
JAX00015238	10	5.6731	15282904
JAX00283538	10	5.6732	15282960
JAX00283539	10	5.6976	15317918
JAX00283543	10	5.7194	15348997
JAX00015242	10	5.7195	15349265
JAX00283551	10	5.7577	15403804
JAX00015252	10	5.7960	15458468
JAX00283563	10	5.8193	15491777
JAX00283564	10	5.8193001	15491791
JAX00283568	10	5.8300	15507174
JAX00283569	10	5.8407	15522381
JAX00283570	10	5.8407001	15522413
JAX00283572	10	5.8412	15523091
JAX00283575	10	5.8433	15526168
JAX00283577	10	5.8468	15531147
JAX00283578	10	5.8507	15536728
JAX00283579	10	5.8735	15569302
JAX00015259	10	5.8774	15574918
JAX00283582	10	5.8782	15576032
JAX00283583	10	5.8799	15578402
JAX00015260	10	5.8867	15588189
JAX00194669	10	5.9195	15634982
JAX00015268	10	5.9515	15680822
JAX00015269	10	5.9516	15680864
JAX00283593	10	5.9555	15686451
JAX00015271	10	5.9950	15742921
JAX00015273	10	6.0014	15752033
JAX00015276	10	6.0280	15790148
JAX00283611	10	6.0416	15809556
JAX00283620	10	6.0560	15830157
JAX00194675	10	6.1065	15902310
JAX00283622	10	6.1107	15908305
JAX00283625	10	6.1145	15913707
JAX00283628	10	6.1355	15943785
JAX00283630	10	6.1512	15966186
JAX00283634	10	6.1647	15985432
JAX00283636	10	6.2022	16039101
JAX00283637	10	6.2081	16047558
JAX00283638	10	6.2082	16047732
JAX00283641	10	6.2408	16094219
JAX00015298	10	6.2432	16097713
JAX00283651	10	6.2797	16149935
JAX00283654	10	6.2804	16150912
JAX00283655	10	6.2806	16151135
JAX00015305	10	6.3131	16197642
JAX00015306	10	6.3133	16197826
JAX00015307	10	6.3177	16204244
JAX00283661	10	6.3437	16241344
JAX00283662	10	6.3438	16241511
JAX00187286	10	6.3446	16242589
JAX00015311	10	6.3565	16259680
JAX00283676	10	6.4027	16325603
JAX00283679	10	6.4233	16355164
JAX00015321	10	6.4417	16381379
JAX00283684	10	6.4585	16405439
JAX00283685	10	6.4642	16413599
JAX00283691	10	6.4698	16421625
JAX00283692	10	6.4699	16421713
JAX00015324	10	6.4722	16424940
JAX00283694	10	6.4798	16435829
JAX00283695	10	6.4904	16450998
JAX00283696	10	6.4904001	16451026
JAX00283700	10	6.5127	16482925
JAX00283701	10	6.5128	16482963
JAX00283703	10	6.5302	16507908
JAX00283706	10	6.5379	16518895
JAX00015333	10	6.5523	16539484
JAX00283708	10	6.5765	16574036
JAX00283710	10	6.5810	16580499
JAX00283711	10	6.5873	16589523
JAX00283712	10	6.5961	16602106
JAX00015337	10	6.5977	16604371
JAX00283713	10	6.6028	16611661
JAX00283714	10	6.6068	16617359
JAX00015339	10	6.6103	16622412
JAX00283717	10	6.6154	16629736
JAX00015340	10	6.6257	16644353
JAX00283722	10	6.6561	16687813
JAX00283723	10	6.6573	16689496
JAX00283724	10	6.6634	16698228
JAX00283725	10	6.6635	16698440
JAX00283727	10	6.6640	16699074
JAX00015347	10	6.6886	16734229
JAX00015348	10	6.6892	16735149
JAX00194695	10	6.6904	16736828
JAX00015353	10	6.7400	16807778
JAX00015354	10	6.7432	16812306
JAX00015359	10	6.7962	16888135
JAX00283744	10	6.7983	16891113
JAX00283745	10	6.7990	16892039
JAX00283749	10	6.8151	16915054
JAX00283751	10	6.8197	16921719
JAX00283752	10	6.8199	16921931
JAX00283754	10	6.8223	16925429
JAX00283759	10	6.8368	16946070
JAX00283764	10	6.8418	16953297
JAX00283765	10	6.8418001	16953312
JAX00283770	10	6.8921	17025184
JAX00283771	10	6.9018	17038946
JAX00015372	10	6.9178	17061864
JAX00194701	10	6.9339	17084896
JAX00194703	10	6.9387	17091762
JAX00283782	10	6.9474	17104172
JAX00194704	10	6.9674	17132836
JAX00194705	10	6.9678	17133271
JAX00194706	10	6.9691	17135259
JAX00015376	10	6.9693	17135490
JAX00015378	10	6.9735	17141518
JAX00283784	10	6.9878	17161920
JAX00283786	10	6.9888	17163416
JAX00015381	10	7.0050	17186537
JAX00283792	10	7.0276	17218737
JAX00283796	10	7.0332	17226826
JAX00283797	10	7.0345	17228605
JAX00283800	10	7.0410	17238008
JAX00015386	10	7.0559	17259216
JAX00283805	10	7.0652	17272569
JAX00194709	10	7.0663	17274183
JAX00015388	10	7.0772	17289690
JAX00015389	10	7.0937	17313283
JAX00015390	10	7.0946	17314530
JAX00283812	10	7.0951	17315334
JAX00283816	10	7.0993	17321266
JAX00283820	10	7.1281	17362387
JAX00283825	10	7.1441	17385246
JAX00283826	10	7.1454	17387141
JAX00283828	10	7.1478	17390664
JAX00194710	10	7.1528	17397689
JAX00015397	10	7.1698	17422001
JAX00015398	10	7.1745	17428755
JAX00283836	10	7.1837	17441905
JAX00283837	10	7.1838	17442125
JAX00015400	10	7.1878	17447728
JAX00194714	10	7.1961	17459590
JAX00283852	10	7.2189	17492245
JAX00283854	10	7.2204	17494412
JAX00283862	10	7.2363	17517053
JAX00283865	10	7.2367	17517602
JAX00015406	10	7.2532	17541280
JAX00283869	10	7.2596	17550344
JAX00015410	10	7.2871	17589701
JAX00283871	10	7.2920	17596707
JAX00283878	10	7.3083	17619936
JAX00283879	10	7.3088	17620657
JAX00283886	10	7.3332	17655552
JAX00015415	10	7.3361	17659735
JAX00283890	10	7.3390	17663834
JAX00187289	10	7.3470	17675349
JAX00283895	10	7.3642	17699919
JAX00283902	10	7.3724	17711545
JAX00015423	10	7.3877	17733491
JAX00283905	10	7.4008	17752258
JAX00015426	10	7.4207	17780592
JAX00015431	10	7.4693	17850137
JAX00283927	10	7.4732	17855755
JAX00283928	10	7.4824	17868862
JAX00015432	10	7.4898	17879359
JAX00015433	10	7.5003	17894451
JAX00283941	10	7.5114	17910263
JAX00283945	10	7.5159	17916732
JAX00283948	10	7.5343	17943068
JAX00283950	10	7.5467	17960764
JAX00283955	10	7.5513	17967358
JAX00283956	10	7.5541	17971292
JAX00283963	10	7.5665	17988988
JAX00283964	10	7.5665001	17989011
JAX00283969	10	7.5733	17998692
JAX00015444	10	7.5953	18030264
JAX00015446	10	7.6048	18043783
JAX00283984	10	7.6344	18086054
JAX00015449	10	7.6436	18099187
JAX00015450	10	7.6436001	18099219
JAX00283992	10	7.6486	18106339
JAX00283995	10	7.6490	18106952
JAX00283996	10	7.6503	18108782
JAX00283997	10	7.6503001	18108833
JAX00283998	10	7.6511	18109888
JAX00284000	10	7.6736	18142074
JAX00284003	10	7.6760	18145471
JAX00284005	10	7.6953	18173183
JAX00015455	10	7.7059	18188336
JAX00284007	10	7.7139	18199636
JAX00284011	10	7.7309	18223967
JAX00284012	10	7.7311	18224277
JAX00015458	10	7.7312	18224406
JAX00284014	10	7.7318	18225340
JAX00284017	10	7.7353	18230325
JAX00284018	10	7.7354	18230465
JAX00284019	10	7.7356	18230752
JAX00284020	10	7.7358	18230974
JAX00284022	10	7.7362	18231594
JAX00284023	10	7.7502	18251645
JAX00284025	10	7.7536	18256493
JAX00284026	10	7.7570	18261326
JAX00284029	10	7.7689	18278317
JAX00015461	10	7.7697	18279419
JAX00284040	10	7.7955	18316380
JAX00015466	10	7.7997	18322358
JAX00284046	10	7.8045	18329235
JAX00015468	10	7.8118	18339637
JAX00284048	10	7.8204	18351892
JAX00015471	10	7.8411	18381535
JAX00194736	10	7.8752	18430184
JAX00284058	10	7.9017	18468087
JAX00284060	10	7.9082	18477450
JAX00015477	10	7.9094	18479068
JAX00284063	10	7.9103	18480389
JAX00284066	10	7.9147	18486709
JAX00284074	10	7.9312	18510305
JAX00284077	10	7.9327	18512490
JAX00284081	10	7.9506	18538045
JAX00284092	10	7.9560	18545797
JAX00284093	10	7.9562	18546022
JAX00015483	10	7.9654	18559099
JAX00284098	10	7.9685	18563628
JAX00284101	10	7.9707	18566729
JAX00284102	10	7.9708	18566951
JAX00284107	10	7.9801	18580242
JAX00284112	10	7.9840	18585713
JAX00015486	10	7.9900	18594301
JAX00284116	10	8.0016	18610963
JAX00284120	10	8.0029	18612718
JAX00284123	10	8.0039	18614233
JAX00284124	10	8.0047	18615313
JAX00015487	10	8.0062	18617458
JAX00015489	10	8.0143	18629126
JAX00284128	10	8.0151	18630143
JAX00194741	10	8.0520	18682999
JAX00284144	10	8.0551	18687370
JAX00015493	10	8.0573	18690471
JAX00194742	10	8.0612	18696111
JAX00284149	10	8.0639	18699977
JAX00284152	10	8.0688	18706973
JAX00284158	10	8.0755	18716468
JAX00284160	10	8.0763	18717710
JAX00284161	10	8.0768	18718315
JAX00015496	10	8.0800	18723013
JAX00284169	10	8.1141	18771656
JAX00284177	10	8.1166	18775263
JAX00284183	10	8.1432	18813316
JAX00015503	10	8.1450	18815840
JAX00194747	10	8.1592	18836147
JAX00284197	10	8.1600	18837272
JAX00284199	10	8.1612	18839067
JAX00284201	10	8.1668	18847020
JAX00284203	10	8.1747	18858303
JAX00284204	10	8.1772	18861937
JAX00284205	10	8.1772001	18861951
JAX00284206	10	8.1774	18862162
JAX00015507	10	8.1775	18862271
JAX00284209	10	8.1802	18866239
JAX00194748	10	8.1823	18869203
JAX00284212	10	8.2032	18899005
JAX00015509	10	8.2091	18907469
JAX00284215	10	8.2097	18908344
JAX00284216	10	8.2101	18908882
JAX00284218	10	8.2214	18925073
JAX00284223	10	8.2250	18930171
JAX00015512	10	8.2335	18942334
JAX00015513	10	8.2361	18946013
JAX00015514	10	8.2505	18966610
JAX00284239	10	8.2608	18981376
JAX00284242	10	8.2647	18987013
JAX00284243	10	8.2648	18987032
JAX00284245	10	8.2729	18998729
JAX00284248	10	8.2774	19005110
JAX00284253	10	8.2791	19007473
JAX00284254	10	8.2791001	19007557
JAX00284256	10	8.2997	19036944
JAX00015520	10	8.3024	19040789
JAX00284274	10	8.3478	19105729
JAX00284277	10	8.3531	19113303
JAX00284278	10	8.3536	19113990
JAX00284285	10	8.3984	19178006
JAX00284291	10	8.4033	19184972
JAX00284293	10	8.4118	19197141
JAX00284294	10	8.4130	19198838
JAX00284295	10	8.4137	19199883
JAX00015532	10	8.4264	19218024
JAX00015534	10	8.4281	19220462
JAX00284301	10	8.4495	19251086
JAX00015536	10	8.4555	19259707
JAX00284305	10	8.4677	19277030
JAX00284306	10	8.4698	19280029
JAX00015539	10	8.4782	19292136
JAX00194762	10	8.4847	19301404
JAX00015540	10	8.4877	19305720
JAX00284310	10	8.4960	19317472
JAX00284313	10	8.4999	19323099
JAX00015542	10	8.5212	19340693
JAX00284316	10	8.5981	19369621
JAX00015546	10	8.6380	19384636
JAX00284324	10	8.7264	19417872
JAX00284325	10	8.7266	19417978
JAX00015549	10	8.7811	19438459
JAX00284334	10	8.9437	19499629
JAX00015553	10	8.9454	19500279
JAX00284336	10	8.9568	19504567
JAX00284337	10	8.9575	19504828
JAX00284339	10	9.0018	19521489
JAX00284340	10	9.0042	19522394
JAX00015558	10	9.0468	19538407
JAX00015560	10	9.1525	19578188
JAX00284356	10	9.2827	19627149
JAX00284357	10	9.3190	19640812
JAX00284358	10	9.3285	19644388
JAX00284365	10	9.3810	19664125
JAX00284367	10	9.5301	19720203
JAX00015571	10	9.5899	19742711
JAX00284368	10	9.6028	19747565
JAX00284370	10	9.6195	19753858
JAX00194771	10	9.6507	19765583
JAX00284373	10	9.6516	19765922
JAX00284378	10	9.6616	19769682
JAX00284380	10	9.6671	19771751
JAX00284382	10	9.6734	19774113
JAX00015576	10	9.6878	19779539
JAX00284385	10	9.7347	19797168
JAX00284386	10	9.7422	19800015
JAX00015577	10	9.7540	19806507
JAX00284392	10	9.7540001	19815657
JAX00284395	10	9.7540002	19822876
JAX00284396	10	9.7540003	19824467
JAX00284401	10	9.7540004	19828996
JAX00015582	10	9.7540005	19870914
JAX00284411	10	9.7540006	19873078
JAX00284415	10	9.7540007	19879995
JAX00015583	10	9.7540008	19887938
JAX00284417	10	9.7540009	19907477
JAX00284419	10	9.754001	19909361
JAX00284420	10	9.7540011	19914292
JAX00284421	10	9.7540012	19923033
JAX00284423	10	9.7540013	19923332
JAX00284425	10	9.7540014	19929438
JAX00284426	10	9.7540015	19929583
JAX00284428	10	9.7540016	19932796
JAX00284434	10	9.7540017	19935790
JAX00284443	10	9.7540018	19940308
JAX00015588	10	9.7540019	19944403
JAX00284445	10	9.754002	19947702
JAX00284446	10	9.7540021	19948327
JAX00284447	10	9.7540022	19952024
JAX00284450	10	9.7540023	19967220
JAX00015591	10	9.7540024	19980577
JAX00284454	10	9.7540025	20009892
JAX00284455	10	9.7540026	20009953
JAX00284456	10	9.7540027	20016262
JAX00015592	10	9.7540028	20020748
JAX00284458	10	9.7540029	20026669
JAX00284461	10	9.754003	20035861
JAX00015594	10	9.7540031	20037077
JAX00284463	10	9.7540032	20040563
JAX00284467	10	9.7540033	20053469
JAX00015598	10	9.7540034	20081198
JAX00284473	10	9.7540035	20094705
JAX00015599	10	9.7540036	20098044
JAX00284481	10	9.7540037	20127536
JAX00284482	10	9.7540038	20133414
JAX00284487	10	9.7540039	20157834
JAX00284492	10	9.754004	20181456
JAX00284495	10	9.7540041	20188571
JAX00284500	10	9.7540042	20201617
JAX00015609	10	9.7540043	20221349
JAX00284503	10	9.7540044	20222068
JAX00284511	10	9.7540045	20253586
JAX00284516	10	9.7540046	20290205
JAX00015614	10	9.7540047	20300541
JAX00015615	10	9.7540048	20300705
JAX00284520	10	9.7540049	20315606
JAX00284524	10	9.754005	20318336
JAX00284529	10	9.7540051	20344188
JAX00284531	10	9.7540052	20357782
JAX00015618	10	9.7540053	20357899
JAX00284535	10	9.7540054	20364589
JAX00194784	10	9.7540055	20377171
JAX00015621	10	9.7540056	20381170
JAX00284548	10	9.7540057	20422264
JAX00284549	10	9.7540058	20422647
JAX00284550	10	9.7540059	20423945
JAX00015622	10	9.754006	20425123
JAX00015624	10	9.7540061	20433239
JAX00194787	10	9.7540062	20433270
JAX00194788	10	9.7540063	20433343
JAX00187294	10	9.7540064	20433660
JAX00284556	10	9.7540065	20465169
JAX00284557	10	9.7540066	20465190
JAX00015625	10	9.7540067	20467368
JAX00284559	10	9.7540068	20469555
JAX00284563	10	9.7540069	20487127
JAX00015629	10	9.754007	20510449
JAX00194789	10	9.7540071	20511497
JAX00194790	10	9.7540072	20538130
JAX00015632	10	9.7540073	20538651
JAX00284570	10	9.7540074	20542357
JAX00284572	10	9.7540075	20544231
JAX00284574	10	9.7540076	20550965
JAX00284576	10	9.7540077	20560496
JAX00284577	10	9.7540078	20561166
JAX00284579	10	9.7540079	20566103
JAX00284585	10	9.754008	20599425
JAX00284589	10	9.7540081	20614251
JAX00284590	10	9.7540082	20634217
JAX00015641	10	9.7540083	20669607
JAX00015642	10	9.7540084	20671234
JAX00284594	10	9.7540085	20671873
JAX00284596	10	9.7540086	20674389
JAX00015643	10	9.7540087	20693495
JAX00284598	10	9.7540088	20705824
JAX00284605	10	9.7540089	20732501
JAX00284606	10	9.754009	20733085
JAX00284607	10	9.7540091	20733296
JAX00015646	10	9.7540092	20733861
JAX00015647	10	9.7540093	20734886
JAX00015648	10	9.7540094	20735014
JAX00284611	10	9.7540095	20749072
JAX00284616	10	9.7540096	20771632
JAX00284622	10	9.7540097	20791391
JAX00284624	10	9.7540098	20810326
JAX00284626	10	9.7540099	20831787
JAX00284628	10	9.75401	20861978
JAX00284630	10	9.7540101	20872904
JAX00015657	10	9.7540102	20876187
JAX00284633	10	9.7540103	20893836
JAX00284637	10	9.7540104	20899916
JAX00284640	10	9.7540105	20906873
JAX00284641	10	9.7540106	20907395
JAX00284642	10	9.7540107	20907643
JAX00015660	10	9.7540108	20910320
JAX00284644	10	9.7540109	20910499
JAX00015661	10	9.754011	20930866
JAX00015662	10	9.7540111	20940921
JAX00015663	10	9.7540112	20956957
JAX00284651	10	9.7540113	20957157
JAX00015664	10	9.7540114	20978366
JAX00284657	10	9.7540115	20980305
JAX00284661	10	9.7540116	20988929
JAX00284665	10	9.7540117	21003609
JAX00284667	10	9.7540118	21013310
JAX00015668	10	9.7540119	21025168
JAX00284673	10	9.754012	21070062
JAX00284674	10	9.7540121	21070866
JAX00284675	10	9.7540122	21071487
JAX00015673	10	9.7540123	21087141
JAX00015674	10	9.7540124	21109645
JAX00284681	10	9.7540125	21113950
JAX00284682	10	9.7544	21121489
JAX00015676	10	9.7547	21122926
JAX00284684	10	9.7548	21123352
JAX00284685	10	9.7548001	21123546
JAX00284687	10	9.7553	21125807
JAX00284688	10	9.7556	21127486
JAX00284689	10	9.7557	21127759
JAX00284690	10	9.7561	21129903
JAX00284695	10	9.7581	21139564
JAX00194805	10	9.7652	21173693
JAX00194806	10	9.7652001	21173834
JAX00284705	10	9.7696	21195030
JAX00015681	10	9.7704	21199019
JAX00284708	10	9.7709	21201566
JAX00284712	10	9.7718	21205729
JAX00284716	10	9.7727	21210054
JAX00284718	10	9.7732	21212494
JAX00015683	10	9.7742	21217592
JAX00284720	10	9.7760	21226105
JAX00284722	10	9.7787	21239376
JAX00284724	10	9.7795	21243286
JAX00284725	10	9.7803	21247162
JAX00284736	10	9.7842	21265765
JAX00015687	10	9.7858	21273561
JAX00284739	10	9.7858001	21273701
JAX00284745	10	9.7882	21285030
JAX00284746	10	9.7902	21294869
JAX00284750	10	9.7906	21297049
JAX00284753	10	9.7910	21298576
JAX00284755	10	9.7921	21304013
JAX00284757	10	9.7922	21304423
JAX00284758	10	9.7922001	21304547
